"","FPKM.SRR25626852","FPKM.SRR25626853","FPKM.SRR25626854","FPKM.SRR25626855","FPKM.SRR25626856","FPKM.SRR25626857"
"LOC101218560",42.32362,42.241116,36.137081,31.901535,30.732025,34.949574
"LOC101218561",0.632,0.885361,0.334781,0.928827,1.208395,1.336849
"LOC101218562",27.857502,38.266766,43.228561,11.617426,15.895094,13.250347
"LOC101218563",1.975427,2.946419,1.846389,4.241702,4.229601,4.369839
"LOC101218565",13.0100377715643,12.9227010924708,13.4366259952485,30.4519152324561,30.9850177518275,28.323294558114
"LOC101218566",22.3966631704967,25.1470064255004,21.7228343054114,43.2809988124537,43.7768553187546,44.206554693106
"LOC101218567",0.935167,1.115304,1.2987,5.120927,5.412878,4.732865
"LOC101218568",10.808682,11.289293,9.496264,12.275255,11.545083,12.604648
"LOC101218569",32.039181,32.296474,33.415043,36.40332,35.071346,35.708019
"LOC101218570",59.001602,56.949066,67.741364,49.08617,48.081985,47.791046
"LOC101218571",0,0,0,0,0.176148,0.147423
"LOC101218572",12.06837,10.456644,10.324439,21.364861,22.043446,24.297558
"LOC101218577",0,0.304461,0.348843,159.990952,154.534317,136.250443
"LOC101218578",5.556558,5.761927,4.556879,4.123995,5.001915,4.731481
"LOC101218579",1.185874,1.334728,1.380268,1.262516,1.159809,0.9902
"LOC101218580",30.1487053805774,26.0280713158355,27.6663822449694,18.7119786532517,16.7405669571304,20.5381104333625
"LOC101218581",1.778977,1.335764,1.964192,12.568518,13.781515,9.794466
"LOC101218582",0,0.182101,0.274366,1.35275,1.493267,1.314875
"LOC101218583",5.178815,7.450781,4.402026,5.729103,5.791838,6.291777
"LOC101218585",0,0,0,0,0,0
"LOC101218586",30.066019033195,28.8733434825133,26.4321014991108,26.2038496004742,25.6690003117961,28.3053269857736
"LOC101218587",1.110588,1.481268,0.978905,2.377516,1.797563,1.963675
"LOC101218588",25.287582,23.793798,26.314951,25.473467,25.960709,22.983465
"LOC101218589",1.05756645904674,1.14635769828783,0.953624456732994,1.8330583105044,1.89331269088385,1.98811077232763
"LOC101218590",3.278229,3.981385,3.610491,29.184576,30.261808,25.598957
"LOC101218591",0,0.404684,0.54217,4.787416,7.476662,7.199256
"LOC101218593",0,0,0,0,0,0
"LOC101218594",0,0,0,0.337351,0.363458,0.264161
"LOC101218595",0,0,0,0.282327,0.171116,0.360757
"LOC101218596",0,0,0,0,0,0
"LOC101218597",0,0,0,0,0,0
"LOC101218599",77.9484753556827,62.5681290294358,76.5293420547833,32.0214455044971,29.6714499100572,30.7730356557645
"LOC101218600",15.8959,19.125158,13.544934,33.475037,34.744205,38.118393
"LOC101218601",1.180896,1.186849,1.376949,4.104666,4.473496,3.922439
"LOC101218602",44.5579594785134,40.4231374924506,46.2000741927991,44.6326883031359,43.6902801591173,43.6636059082462
"LOC101218603",1.05450739553753,1.34451114046653,1.07543882150101,2.28096687931034,2.38155712981744,2.27530948326572
"LOC101218604",46.709145,50.867828,53.912197,58.02837,57.093159,51.640827
"LOC101218605",57.469566,54.11953,52.21106,87.280365,87.128044,86.218536
"LOC101218606",122.528775467721,127.197055089592,119.873160018445,124.77496114361,127.98829486693,118.050030156785
"LOC101218607",27.766508,28.465981,30.303579,28.519989,32.058987,26.5051
"LOC101218608",1.255233,1.852829,0.734954,1.346955,1.611427,1.087741
"LOC101218609",0.894386,0.923962,0.576173,0.568906,0.546906,0.864754
"LOC101218610",0,0.364091,0.492975,0.839612,0.333369,1.256323
"LOC101218611",1.861456,1.307317,1.232389,1.673963,1.692535,1.098787
"LOC101218612",104.747009,95.68261,94.605553,87.775337,91.576805,93.248222
"LOC101218613",7.67651555799087,7.15953172374429,7.71317478858447,14.565794639726,13.1627666310502,16.2203507136986
"LOC101218614",0,0,0,0,0,0
"LOC101218615",0.915971,2.791955,1.377456,38.53632,27.22995,31.801968
"LOC101218616",0,0,0,2.13603486335404,2.5779512,2.05002707950311
"LOC101218617",0,0.417986,0,1.234715,1.467111,1.180825
"LOC101218618",0,0,0,0,0,0
"LOC101218619",1.10109034064886,1.56009215076336,1.67043556679389,1.58253307156489,1.34228140935114,1.26887134732824
"LOC101218620",8.020914,6.650331,7.45549,15.987854,14.309146,16.180847
"LOC101218621",0,0,0,0.35185,0.301163,0.26716
"LOC101218622",0.604855,0.504462,0.637753,0,0.324069,0.262399
"LOC101218623",40.9019833552743,40.6353438177215,43.0762149468354,44.9948998126582,46.4960996151899,47.5698559898734
"LOC101218624",0,0,0,0,0,0
"LOC101218625",2.907785,2.995074,3.041477,19.590448,22.835695,22.014149
"LOC101218626",0.202373292740047,0.285956459953162,0,0.854960693208431,0.728693221545668,0.552633535362998
"LOC101218627",0.577062,1.127139,1.107374,4.880996,4.147379,3.693094
"LOC101218628",13.838909,15.864117,15.134118,23.97859,23.627129,23.952888
"LOC101218629",3.951017,5.312661,3.919778,10.897768,11.05552,10.35185
"LOC101218630",14.540139,15.851412,15.384799,32.864571,31.435675,34.360569
"LOC101218631",0,0,0,0,0,0
"LOC101218632",1.68591886177106,1.7283476019747,1.56054337519284,8.85070883153348,9.90342973063869,8.89275694446158
"LOC101218633",15.4565686690619,16.0507045684631,17.0488290267465,18.4106099081836,19.2504218810379,17.8329636055888
"LOC101218634",0,0,0,0,0,0
"LOC101218635",0,0.26501,0,0,0,0
"LOC101218636",3.1579127107796,2.58650379451396,3.100355593359,1.31193119104909,1.35339400673725,1.69990870885467
"LOC101218637",8.22225051140065,7.95138486970684,7.53839744625407,9.50223050162866,8.87040782410424,8.98584404560261
"LOC101218638",41.32415,33.494823,41.314888,24.267193,23.966553,23.149689
"LOC101218639",1.036808,0.803156,0.761591,1.141933,0.842118,1.121545
"LOC101218641",203.545609,269.614563,325.694122,406.560852,412.676086,375.151855
"LOC101218642",0,0.241236032309746,0,0.559102241922563,0.783932378638184,0.510159257943925
"LOC101218643",42.369213,46.477077,36.055847,28.802965,27.574057,29.906298
"LOC101218644",6.927943,7.21962,6.149704,6.548322,7.225915,7.971549
"LOC101218645",88.772652,86.640678,90.336716,87.438911,97.880821,98.983856
"LOC101218649",1.492834,1.92471,2.903385,5.919253,5.995984,5.37336
"LOC101218651",1.61846232472648,1.92338949803063,1.45925036323851,5.99140039212254,6.66779236498906,4.93733178774617
"LOC101218653",12.652583,12.952069,13.721437,17.314211,17.033628,16.047527
"LOC101218654",0.369598,0.702068,0.67612,3.43412,3.598307,2.950494
"LOC101218655",0.23042813474026,0.246788521915584,0.367093792207792,1.79719124025974,2.47144855357143,1.38286572970779
"LOC101218657",0,0,0,0,0,0
"LOC101218660",167.456085,156.031555,152.009583,190.151031,201.672913,183.728607
"LOC101218662",1.242732,1.734118,2.923675,0.487145,0.490601,0.639469
"LOC101218663",0,0,0,0.529418,0.452439,0.738987
"LOC101218665",13.351919,15.587299,13.816671,43.491985,42.541264,48.828575
"LOC101218666",12.5138322678437,10.8254582716003,8.88642827761082,21.4360731998497,18.9611550315552,18.0800759004508
"LOC101218667",13.016897,14.569034,14.917312,18.723392,19.640173,17.444603
"LOC101218669",18.8017158330584,17.7608022448037,18.2960007476081,27.0028544942263,25.5903556674365,26.4468905846255
"LOC101218670",4.430316,4.209188,3.404727,10.149964,9.093242,9.685893
"LOC101218671",2.20734,2.317039,2.195487,4.575351,4.015579,5.01383
"LOC101218673",0,0,0,0,0,0
"LOC101218674",1.324231,2.543446,1.429211,0.691878,0.693073,0.894709
"LOC101218675",1.160256,1.343356,1.825805,2.856371,3.075597,2.840572
"LOC101218676",3.38900789026682,3.57938402254791,3.60340914242766,10.6851138602029,10.5696550868095,10.3486379413754
"LOC101218677",0,0.40357,0.201856,0.93423,1.007544,0.997827
"LOC101218678",8.553048,11.966618,8.614899,44.961411,47.600113,35.44656
"LOC101218679",0.176119,0,0,0.528554,0.460192,0.49488
"LOC101218680",0,0,0,0,0,0
"LOC101218681",53.970047,39.076385,45.843746,171.033081,167.522293,170.551193
"LOC101218682",6.64819820090572,5.49774973898724,6.10865184355702,7.71816865706052,7.72706330629889,7.33059329930012
"LOC101218684",48.088516,46.519543,48.323071,41.823486,41.243889,42.997398
"LOC101218685",4.88632541966759,3.39200733079409,4.01470440397045,5.06343542867036,4.94479832363804,5.49823326962142
"LOC101218686",0,0.206938,0,0.491357,0.505152,0.340005
"LOC101218687",9.146486,9.693826,8.104762,7.879691,8.566641,8.720827
"LOC101218689",13.278004,12.217201,12.533198,19.495657,18.075876,20.674171
"LOC101218690",2.392648,2.291125,2.54164,0.294352,0.426782,0.367593
"LOC101218691",0,0,0,0,0,0
"LOC101218692",9.48619853383147,8.67858887048568,9.84230848069739,9.44550001037775,9.28634402781237,9.43436756205895
"LOC101218693",18.0999935651123,17.7486445937824,17.6408159506045,9.27457133713299,8.96863476131261,9.45309563385147
"LOC101218694",1.076313,0.951113,0.665064,1.119716,1.672573,1.42819
"LOC101218695",455.152679,401.606171,383.22641,482.030029,519.184753,560.212463
"LOC101218696",3.578699,2.234203,2.914328,2.751242,4.612,3.613135
"LOC101218697",17.7564077676482,17.8450457599839,16.4891205437676,16.7307839156918,15.8598172743042,16.6200183941105
"LOC101218698",53.816025,54.30191,48.637867,12.257827,12.869123,10.791083
"LOC101218699",25.190233,22.309111,20.616085,26.12891,23.930084,23.154907
"LOC101218700",10.097358,14.009784,13.528551,10.327003,9.585192,10.363505
"LOC101218701",33.635983,35.861725,33.984356,71.627388,70.051338,67.277702
"LOC101218702",35.504803,35.091354,36.663685,37.384052,38.738178,35.381107
"LOC101218703",0,0.18188633110687,0.22051791475827,0.681345814249364,0.726798722964377,0.796273676844784
"LOC101218704",10.4605722527491,10.4919886415559,10.1120829466601,8.49801653766617,7.88069019842442,8.23936751994091
"LOC101218705",15.677253,26.828354,7.863677,197.079071,183.803848,198.441818
"LOC101218706",0.735606,0.596164,0.40074,1.460753,1.168854,1.09777
"LOC101218707",12.2632143323815,12.4717153483724,15.9113457549971,25.6881168652199,26.1525143043975,27.0839838663621
"LOC101218708",5.01494567071057,4.79236470306181,4.17087923685731,15.791625073368,14.9535668370884,16.8318293760832
"LOC101218711",5.223544,4.157963,4.685157,9.514771,8.416024,11.354135
"LOC101218712",1.319212,2.738815,2.405244,3.898,3.303897,4.355201
"LOC101218713",14.7061289063422,14.0222517507375,13.8150905272861,11.8040529764012,12.1174781821534,15.1309844867257
"LOC101218714",2.228012,2.121078,1.829386,1.370621,1.652522,1.319027
"LOC101218715",20.3731736169834,20.5783636906176,20.1783755522565,22.8032258337292,22.3306819239905,20.1827344774347
"LOC101218716",14.8947593142857,13.2482475760369,16.5916373751152,32.7924514396313,30.6286801271889,27.9326480184332
"LOC101218717",0.812395660276074,0.778983721625767,0.58155402607362,5.19263932822086,4.97666685301636,5.35718395449898
"LOC101218718",36.081459,32.59375,37.611294,38.31097,37.867168,35.785934
"LOC101218719",9.35511305174419,8.31939940726744,8.01495110406977,28.8624960622093,29.0413668625,31.5843081052326
"LOC101218720",61.400964709794,53.8643726938923,65.051684876039,88.8263102638236,85.8709114766896,92.8927674073003
"LOC101218721",10.963140311517,10.5570112729579,11.0561661217656,15.2486171542364,14.0551723825469,12.848129493658
"LOC101218722",15.373957,15.269478,13.721523,13.328632,14.332345,13.428075
"LOC101218723",2.989742,3.052271,1.384061,3.465288,2.78791,3.533009
"LOC101218724",12.6409229730552,19.041385888744,13.239583545415,29.1488711664494,30.6314094858757,30.3519048826597
"LOC101218725",5.407423,4.605571,4.754148,9.903996,10.245073,10.901216
"LOC101218726",1.95736088996813,2.45984661708909,1.77696327272727,2.732430784034,2.62899094247989,2.87900699225983
"LOC101218727",0.385406,1.008462,0.710269,1.05441284098421,1.011054,1.161388
"LOC101218728",0,0,0,0,0,0.146352747058824
"LOC101218729",33.485397,33.50526,31.790449,38.008217,39.226467,35.699501
"LOC101218730",4.44498,4.528023,4.167457,14.726192,13.773839,11.11906
"LOC101218731",0,0.387084,0.356749,3.558744,3.280079,3.737763
"LOC101218734",0,0,0,0,0,0
"LOC101218736",26.7717,28.099909,27.30109,29.378325,33.296741,29.243671
"LOC101218737",1.87783432303481,1.98932970199452,1.68554703089558,3.59331416503715,3.95523856707079,4.29443486116543
"LOC101218738",0.365678051157125,0.399713544457978,0.391436316686967,0,0.208797,0.230536
"LOC101218739",0.250303,0,0.322034,0.959708,0.824861,0.814299
"LOC101218746",15.171741,12.969321,14.240224,18.862995,15.596526,18.76078
"LOC101218747",25.628611,26.268427,28.497934,64.087112,63.828991,66.241508
"LOC101218748",14.501277,12.997982,16.75489,8.135715,7.018609,7.116071
"LOC101218749",0.851161236029412,1.45569464264706,1.31741269852941,4.93886997095588,3.956187875,4.40906258419118
"LOC101218750",5.03928821045531,5.5592273460371,5.73755130354131,4.30064928431703,3.90407479696459,4.55215182462057
"LOC101218751",2.109207,1.861349,1.736571,7.628776,7.29953,8.096996
"LOC101218752",1.66435355843777,1.62572035120956,1.854166542116,3.31023720810259,3.5261806190615,3.70821581288254
"LOC101218753",38.4574126442344,36.1826520570888,40.8570709221172,23.5384036461248,24.6012125319471,23.3632069134215
"LOC101218754",0.377490712690355,0.216918274111675,0.323008525888325,0.172901805076142,0.563830215228426,0.513453297461929
"LOC101218755",0,0,0,0,0,0
"LOC101218756",7.03009642594014,8.43571338526477,7.21151613123561,9.64580846891788,11.3800143653108,8.41288808672295
"LOC101218757",0,0,0,0.287682,0.361715,0.152532
"LOC101218758",31.863955,28.78108,27.663229,30.26646,28.883301,30.985714
"LOC101218759",1.83207214818792,1.42186566228188,1.88550412483221,5.2968149514094,4.67090721288591,5.15627386389262
"LOC101218760",0.578016,0.663569,0.95435,1.138299,1.126989,1.297528
"LOC101218761",12.548838,12.9449,12.358001,12.893262,12.127578,12.568899
"LOC101218762",0,0,0,1.382734,1.867385,2.233393
"LOC101218763",18.285625,17.727097,16.751379,25.379414,24.756271,25.747931
"LOC101218764",0,0,0,0,0,0
"LOC101218765",0,0.26656,0,0,0.246557,0.211867
"LOC101218766",0,0,0,0,0,0
"LOC101218767",2.85922123139013,3.10083227982063,2.37870904484305,5.50256002869955,5.31150386367713,4.65906564484305
"LOC101218768",10.9921207618788,12.3290515243037,12.9023560906608,12.079223631349,12.205556456035,11.7778593653741
"LOC101218769",49.05024,47.736259,49.957043,26.09355,24.25642,24.979067
"LOC101218770",1.07236614761216,0.908525253256151,1.04200162952243,4.0531696642547,4.67081848191028,4.38008180752533
"LOC101218771",2.91831040290381,2.65756253502722,3.13368843375681,8.16488839019964,8.22957283012704,8.08507029509982
"LOC101218772",16.333729,12.458322,12.459694,8.065977,8.525431,9.013505
"LOC101218773",4.56321,4.355268,4.005954,0.810713,0.66571,0.549955
"LOC101218774",61.5457519906977,62.0047373607973,62.2036250817276,38.5214464504983,37.7986004677741,39.0140867627907
"LOC101218775",0,0.28252,0,1.015602,1.057933,0.895953
"LOC101218776",23.289116,24.005838,24.80397,25.425783,27.562857,25.988819
"LOC101218777",26.4501158464646,22.6430137232323,20.9241919636364,26.2144747353535,25.1510311090909,31.4491397979798
"LOC101218778",5.297789,3.618206,5.684993,1.719232,2.119279,2.225649
"LOC101218779",2.38633497020097,2.88297633679834,3.03204687595288,4.36863652852853,4.26851167475168,4.1829090995611
"LOC101218780",11.308306,10.963531,11.441995,11.037,10.766724,10.79542
"LOC101218781",0.263073,0.324099,0.36798,0.870695,1.205957,1.209575
"LOC101218782",376.575958,349.329895,307.947052,187.136795,184.699585,206.352783
"LOC101218783",28.64666,24.737078,24.916103,79.47715,83.032761,82.70871
"LOC101218784",2.24805890755008,1.93497569799692,2.1902070816641,5.83008256548536,5.33429787211094,4.95983538828968
"LOC101218785",158.935308896296,159.950016381481,161.321890107407,273.980631703704,284.913655577778,272.725909203704
"LOC101218786",0,0,0,0,0,0
"LOC101218788",0,0.426006,0,0,0,0.162738
"LOC101218789",2.41717117539775,2.63443988591385,2.7583102475747,6.06819661544431,5.98696469848661,5.62802663795111
"LOC101218790",6.448004,6.13372,5.088896,6.91924,7.377654,7.349375
"LOC101218791",43.4362996418627,45.5793779078253,45.1562666053769,27.6122729510322,26.4310364906385,28.4572004171868
"LOC101218792",0.180787674684994,0.238522465063001,0.333459592210767,1.3643277591638,1.21450446162657,1.52538093184422
"LOC101218793",50.899609,53.931923,59.868099,38.908089,36.244923,37.482201
"LOC101218794",0.687615241289482,1.06039291273201,0.998710601758385,2.81231369521329,2.52193440866167,2.81944853923803
"LOC101218795",0,0.22788,0,0.746575,0.740778,0.497486
"LOC101218796",0,0,0,0,0,0
"LOC101218797",21.768858202251,20.918441303206,21.9134405910641,28.0858859341746,28.5266337950205,30.3453391678035
"LOC101218798",0,0,0,0.527453,0.633875,0.644922284866469
"LOC101218799",1.78982684563758,1.76766686577181,1.90704160219646,6.55137189383771,7.05805734533252,7.38216695302013
"LOC101218800",75.4531329818182,65.4223158363636,70.7461438,41.7323784909091,36.2619604909091,36.9133513272727
"LOC101218802",7.328771,6.420239,6.30091,8.329159,8.001823,8.266621
"LOC101218803",1.95337821284703,1.97664366521502,1.65018374632553,5.71233777082199,6.07626724006532,5.85800975939031
"LOC101218804",5.28641982227378,6.03574212761021,5.36749281345708,10.7264602241299,11.0290855596288,11.1453801419954
"LOC101218805",2.62046979549719,1.98785357348343,2.42347974046279,3.23489761976235,4.05758312570356,4.19589580237649
"LOC101218806",0.889145,1.610426,1.028648,7.888233,6.667257,7.092286
"LOC101218811",5.942617,6.542335,8.094035,14.839694,15.160282,13.117998
"LOC101218812",0.7363461314258,1.01598752230844,0.916839962657614,1.69602910232784,1.91651394956353,1.35083708923375
"LOC101218813",13.589324,15.245763,15.039967,19.223307,19.198893,19.552145
"LOC101218814",0,0,0,0,0,0
"LOC101218820",240.02597,181.194016,207.258698,33.375839,30.385962,30.371233
"LOC101218822",5.084859,7.245191,4.442793,10.43111,10.857991,10.17749
"LOC101218823",0,0.37855,0.46667,0,0,0
"LOC101218824",0.82248,1.137903,0.989978,10.305408,10.510238,9.144049
"LOC101218826",8.56259466359223,9.07095745436893,9.05869501132686,21.4328091907767,20.4557654569579,23.1933055491909
"LOC101218827",10.5453411602267,11.4450890386399,12.0216005059248,14.9076665625966,15.0787243781556,13.7130003956723
"LOC101218828",1.29587882448187,1.13215414378238,1.33103618393782,1.23550154987047,1.02268221178756,1.55240824935233
"LOC101218829",0.454449,0.323217,0.396341,0.667491,0.502561,0.604956
"LOC101218830",1.94735337021573,1.83757142101601,2.14722056506611,11.5893258796103,10.9238784070981,8.98740665553236
"LOC101218831",42.208168,42.531452,50.337234,39.951668,39.786461,36.937729
"LOC101218832",0,0,0,0,0,0
"LOC101218833",1.675964,2.257686,1.776541,53.515057,54.716484,54.147781
"LOC101218834",0,0,0,0.258426,0.875643,0.282203
"LOC101218835",0,0,0,0.267993,0.236041,0.543118
"LOC101218836",33.7527388574901,30.7145950349438,33.2101552877545,18.7851518322698,17.1349317332118,17.3404483239137
"LOC101218837",26.190562891576,25.2063040620717,23.9515304772269,32.2804140286175,36.1511909097138,33.477575955663
"LOC101218838",1.3749,1.760803,1.257946,1.670086,1.393555,1.677655
"LOC101218839",89.645111,88.559692,93.319244,69.697456,77.250366,69.09124
"LOC101218840",1.664618,1.643678,1.302101,2.546224,1.993825,2.417663
"LOC101218841",0.469661,0.335678,0.394628352201258,1.60089942557652,1.61006457316562,1.458472
"LOC101218842",2.460814,1.914057,2.01745,5.443965,5.223031,5.359534
"LOC101218843",39.4858977656378,37.0465622720568,38.3076151204589,29.4546750975143,28.0563540344168,30.3487496918875
"LOC101218844",0,0,0,0,0,0
"LOC101218845",8.29410257028113,9.065017,7.497843,13.062953,14.131414,13.082402
"LOC101218846",0.945151,0.835875,0.795698,2.680181,2.224911,2.694593
"LOC101218847",26.5559828742656,29.1994064612221,33.4911470058754,31.6934860287897,34.2922252878966,26.4798884588719
"LOC101218848",10.119735,10.12748,10.081764,21.124298,21.426287,24.38839
"LOC101218849",0,0,0,0,0,0
"LOC101218850",0,0,0,0,0,0
"LOC101218851",5.233799,5.224897,5.874278,9.254844,9.735104,8.36415
"LOC101218852",13.576317,13.698192,10.525541,7.75727,7.457191,8.908308
"LOC101218853",36.639694,36.695004,37.832592,44.583263,40.406647,44.758671
"LOC101218854",50.826427,51.969337,43.741535,62.09621,57.964729,62.909752
"LOC101218855",0.14795,0.184349113737075,0.246264490398818,1.61553369276219,1.91722737075332,1.55434468094535
"LOC101218856",0.184981,0.184678,0.221273,1.624052,1.347164,1.255299
"LOC101218857",5.408072,4.81744,4.84482,7.776969,8.205985,7.680392
"LOC101218858",0.270272,0.201538,0.221751,1.917322,2.17226,2.232032
"LOC101218860",1.540082,2.026637,2.048778,7.322585,8.610773,10.089002
"LOC101218861",22.5124503462687,20.5761333850746,20.6357180029851,12.7611147014925,12.3852472179104,13.2461168597015
"LOC101218862",18.210016,24.196552,22.028351,23.838627,27.914442,23.831257
"LOC101218863",0.224513895517774,0.383069383616692,0.301885744976816,1.73378512581144,1.77456537681607,1.73440481761978
"LOC101218864",17.962137,20.325142,27.504316,36.8083,39.238552,30.928827
"LOC101218865",3.40310600976043,3.28714035581189,3.5517635039929,9.80286592191659,9.47825322537711,9.55886266992014
"LOC101218866",11.2230153901598,10.5101202814165,11.4455426117205,15.2399639467252,14.8737801827013,13.5329940620495
"LOC101218867",3.05019467953321,2.90265805385996,1.63152819030521,2.45947446409336,2.8397585529623,2.80300514003591
"LOC101218868",0.708695300399202,0.55044071257485,0.484096285928144,1.48024498952096,1.34727679640719,1.2180787994012
"LOC101218869",127.714142,113.893524,127.592384,23.885748,23.793991,21.946604
"LOC101218870",15.433925,13.745711,14.244887,33.288029,29.087704,27.225771
"LOC101218871",51.274086,41.501083,42.249371,30.649866,32.494484,39.740879
"LOC101218872",19.781181,17.62896,19.962727,2.868451,2.761546,3.117782
"LOC101218873",0.760971100356824,0.587690294380018,0.669776087421945,1.8772472381802,3.16951042685103,2.04112368933987
"LOC101218874",0,0,0,0,0,0
"LOC101218875",1.040374,1.70691,0.967577,2.774686,2.39429,3.274569
"LOC101218876",9.911216,9.660416,9.016154,10.728039,10.216117,10.54164
"LOC101218877",52.092358,48.782379,49.298443,40.806229,45.873154,39.180233
"LOC101218878",108.750938,110.874588,112.040169,106.089973,112.117538,105.116951
"LOC101218879",3.030464,3.838585,3.385343,2.716643,2.885186,3.216508
"LOC101218880",15.1392633707978,14.5792658705469,16.1950701244355,18.4245416447566,20.8578232383342,17.8156741595585
"LOC101218881",0.579372019649335,0.515286972490931,0.628735694679565,0.680988004534462,0.836851543833132,0.582297014812576
"LOC101218882",2.089535,2.367683,1.820015,13.025034,13.138675,13.955129
"LOC101218883",150.478119,148.661453,170.40625,101.831573,110.084686,93.516907
"LOC101218884",2.446913,2.313711,2.753518,6.06986,6.688859,6.48488
"LOC101218888",0,0,0,0,0,0
"LOC101218890",7.354713,8.251434,8.128325,27.006392,29.010393,24.153904
"LOC101218891",109.168406925281,87.6090871084954,109.090861461617,49.290263542477,52.9170712650972,48.8933911821904
"LOC101218892",3.409976,4.862884,5.021932,25.776466,27.434992,21.960533
"LOC101218893",1.601143,1.472766,1.268369,2.918558,2.660713,3.976088
"LOC101218899",62.58176,57.126564,62.667355,28.705362,27.922382,26.271461
"LOC101218900",8.244863,18.26145,44.440205,64.511772,66.990829,44.947945
"LOC101218901",6.10596801739736,4.96342517606124,6.33944188517745,7.26940588169798,7.65435129297147,6.96998254906054
"LOC101218903",8.339689,8.398376,8.896658,15.22008,14.238132,15.836311
"LOC101218904",9.443131,4.916269,6.593569,18.293697,14.758685,13.963816
"LOC101218905",34.097561,32.454521,30.171095,16.137703,16.760782,18.183517
"LOC101218906",10.9986869473684,9.9050965707298,9.66415142790061,11.7287031755038,11.8608400279789,10.699454432792
"LOC101218907",0,0.189922,0,2.79908,2.750266,2.901326
"LOC101218908",2.82986620736802,2.38994639726548,2.39888087048994,2.04277684200532,2.26193398632738,2.31692460881124
"LOC101218909",6.01236004106074,6.91282382976903,7.6504806364414,5.56056831993156,5.26287111890505,3.86709164414029
"LOC101218911",8.08697735964912,8.38714061090226,8.75103457205514,9.57215371303258,10.210954052005,9.34528827819549
"LOC101218912",0,0,0,0,0,0
"LOC101218913",0,0,0,0,0,0
"LOC101218914",7.260686,7.611434,7.615433,9.986247,10.282788,8.11904
"LOC101218915",2.409647,3.336442,2.227026,1.755726,1.207794,1.642002
"LOC101218916",25.473431,25.481455,28.082232,23.019129,22.76277,18.726948
"LOC101218917",0,0,0,0.249006444038929,0,0.129932058394161
"LOC101218918",1.24814107574094,1.58391936553238,0.723157,2.0906078518112,2.00204429637761,2.27160781119649
"LOC101218919",89.004097,70.770355,83.83532,39.480534,37.678844,40.118088
"LOC101218920",32.87854,32.574528,35.222649,20.58197,20.26841,20.760124
"LOC101218921",9.79822294670051,9.27236334771574,9.77750671383249,14.3274645450508,13.8689095704315,14.9803243870558
"LOC101218922",48.1552951740977,51.861531408351,52.7954186978061,22.1339676843595,23.9556932675159,22.8644201302194
"LOC101218923",10.790081,12.981609,12.481073,28.658863,29.035744,22.66193
"LOC101218924",0.339065718401487,0.338303,0.371097487608426,0.467359898698885,0.44757288197026,0.613245127013631
"LOC101218925",0,0,0,0,0,0
"LOC101218926",6.078087,7.064902,6.001446,22.57099,20.575611,23.114567
"LOC101218927",9.083034,7.726532,11.436936,16.430239,13.419287,13.521944
"LOC101218928",0,0.4612,0.350519,0,0,0.208595
"LOC101218929",5.96342351497504,6.50946454575707,5.80777525873544,5.08369807903494,4.76109145923461,4.94397266056572
"LOC101218930",12.2619808643976,11.3623068009184,12.9632549824419,14.8818689764992,14.1660753519719,14.0088576464073
"LOC101218931",2.305773,2.509909,2.118752,6.725533,6.364592,6.893779
"LOC101218932",14.4141905318386,14.9664035784753,13.2310675955157,0.395862132735426,0.233562024215247,0.277606477130045
"LOC101218933",5.7357612014231,6.57002837328955,5.7841802304324,11.5602584329502,11.7560110262726,10.0565080049261
"LOC101218934",71.666061,71.462364,71.798035,36.410446,35.003571,37.233791
"LOC101218935",7.47334823728814,7.61608231555334,7.15290021435693,10.4768697337986,10.7476917527418,11.0061840159521
"LOC101218936",118.987325991246,111.725971638384,126.732555070707,97.3255288673401,100.295155343434,96.8799418787879
"LOC101218937",14.909801,15.109996,15.455965,6.085264,5.498143,5.678936
"LOC101218938",37.298327844086,37.2714075033602,33.8772171189516,48.1249425356183,46.5132127520161,50.6481572668011
"LOC101218939",5.772342,6.433937,7.483873,5.681624,6.079227,5.309942
"LOC101218942",7.930791,9.932585,8.729041,13.267025,12.019466,14.145341
"LOC101218943",13.6890634243487,16.5226785295591,16.9711983602204,40.2564129619238,44.239033761022,36.2673163011022
"LOC101218944",522.50864571199,467.88525562713,511.923200151077,102.774985062681,96.7975072455802,106.60980331019
"LOC101218945",1.02037049832102,1.05919456883815,1.26479175352586,1.43720796910678,1.74043697850907,1.72446475889859
"LOC101218946",0.459626124933827,0.207893,0.408639822657491,1.59676854473266,1.66565061249338,1.49916336421387
"LOC101218947",0.682135,0.626739,0.310588,0.310495,0.242821,0.39965
"LOC101218948",50.47757,52.688618,46.129288,27.315525,34.189369,33.265675
"LOC101218949",30.413387,28.365738,31.773472,25.532232,24.678068,23.964025
"LOC101218950",0.942405,1.095368,1.096555,2.012096,2.048761,2.036103
"LOC101218951",17.470592,15.853147,16.036612,26.262222,27.052187,26.396339
"LOC101218952",6.85591986420664,7.49002597490775,6.36114435129151,7.49743638523985,7.33310396900369,7.27850130922509
"LOC101218953",1.90227972401289,1.73452236744561,1.34620318936342,5.66422232554392,5.37913558017728,5.84610760556003
"LOC101218954",23.793114284153,24.83643175,26.8339656912568,32.2004306926229,33.2942129289617,29.3241931571038
"LOC101218955",30.1795204468593,26.5970539541479,29.1102210119268,15.0130889284389,15.6287599893984,15.8132278115558
